,latitude,longitude,car_park_no,cluster
1293,1.3067193471401597,103.8012681797189,Q95,14
1294,1.2953471669289232,103.80440525007499,Q96,3
1295,1.2991996020608594,103.79738568437071,Q97,14
1296,1.2973375726157717,103.79728490662406,Q98,14
1297,1.3052955173997691,103.79909451795835,Q99,14
1298,1.3072102800045216,103.85535244045651,RCM,11
1299,1.328546809837197,103.85155370374817,RC1,8
1300,1.3276877467528554,103.85307063417073,RC2,8
1301,1.3282855436779146,103.85456412458848,RC3,8
1302,1.2864639274830016,103.81857760519341,RHM,3
1303,1.2870082444741207,103.81690732416628,RHM2,3
1304,1.2879157769529934,103.81727324816993,RHM3,3
1305,1.2879887721540044,103.815817221734,RHM4,3
1306,1.2882886138255252,103.81561639580673,RHS,3
1307,1.2925635490008873,103.8118774506864,SAM,3
1308,1.293966566645104,103.8110072972264,SAM2,3
1309,1.446480287012054,103.82205727914038,SB1,0
1310,1.452495987454693,103.81539294605052,SB10,0
1311,1.4517759781995072,103.81666194814848,SB11,0
1312,1.4531650655885606,103.81906292608271,SB12,0
1313,1.4543523817123178,103.8164254897944,SB13,0
1314,1.4523973177575265,103.81743227735917,SB14,0
1315,1.4489271805752448,103.8166936266958,SB15,0
1316,1.4482824208020346,103.81731036780363,SB16,0
1317,1.4509081142282274,103.82368995407141,SB17,0
1318,1.4489311212031635,103.81370144290932,SB18,0
1319,1.4515916427534201,103.82135766637313,SB19,0
1320,1.4464483347703572,103.82050273329794,SB2,0
1321,1.4502717325718189,103.82250801852724,SB20,0
1322,1.4517812855899763,103.81423563978659,SB21,0
1323,1.4511675571821525,103.8202882923335,SB22,0
1324,1.4500353806754083,103.81838924290274,SB23,0
1325,1.452416912231222,103.82353138485568,SB24,0
1326,1.4501900593556536,103.82478696492069,SB25,0
1327,1.4564650180938121,103.81522395296497,SB26,0
1328,1.456622416476304,103.81739647167652,SB27,0
1329,1.4548633392563763,103.81563840952437,SB28,0
1330,1.4530310352110807,103.82008390804212,SB29,0
1331,1.4449556774576735,103.81877261852777,SB3,0
1332,1.4554680859085,103.81353977631429,SB30,0
1333,1.4555266790492731,103.81452318921048,SB31,0
1334,1.4503668722544232,103.82631386478512,SB32,0
1335,1.451213897941924,103.82743286825053,SB33,0
1336,1.4546450335090684,103.81352159666459,SB34,0
1337,1.4457165694498084,103.83160177449474,SB35,0
1338,1.447434315699565,103.83398232747933,SB36,0
1339,1.4491498239714493,103.832738663608,SB37,0
1340,1.4446430469011298,103.83269273289403,SB38,0
1341,1.4477832787068887,103.83220530968347,SB39,0
1342,1.4440797074466718,103.82127316472263,SB4,0
1343,1.4460719694425144,103.82870324072329,SB40,0
1344,1.44618298305479,103.81375259506194,SB41,0
1345,1.444358332981378,103.81624692605916,SB42,0
1346,1.4450690449281178,103.82991615123082,SB43,0
1347,1.4518223186912027,103.83207350346515,SB44,0
1348,1.4433848775494968,103.83075891243477,SB45,0
1349,1.445988059863485,103.83435654794057,SB46,0
1350,1.4485951270246518,103.82974768261455,SB47,0
1351,1.4461198447407133,103.81819700149273,SB5,0
1352,1.44534120088779,103.8225551339067,SB6,0
1353,1.4466286838914626,103.81500660782467,SB7,0
1354,1.4471119773997287,103.81722634794113,SB8,0
1355,1.447670434181071,103.81548836056375,SB9,0
1356,1.31246021162246,103.87445140859606,SDM,15
1357,1.3161327950004935,103.87845506103224,SDM2,15
1358,1.3165726780306881,103.87708327324587,SD1,15
1359,1.3116822617293837,103.87407845046492,SD10,15
1360,1.3163856903514648,103.87944876634792,SD11,15
1361,1.3169224596017084,103.8783648643269,SD2,15
1362,1.3173299644584724,103.87924761702736,SD3,15
1363,1.3165783475838255,103.8802418081955,SD4,15
1364,1.31776892051572,103.87991488367722,SD5,15
1365,1.3117614700214142,103.87349593503183,SD9,15
1366,1.3714096366112394,103.86933550523526,SE1R,18
1367,1.3702260011119267,103.87341939616717,SE11,18
1368,1.3578438574793206,103.87308906272592,SE12,18
1369,1.3565716827001997,103.87033018876267,SE13,18
1370,1.354552223660296,103.8699887080886,SE14,18
1371,1.352894926166181,103.86941007543433,SE15,18
1372,1.3526188900569815,103.8677199321161,SE16,18
1373,1.351714440939821,103.86770944034168,SE17,18
1374,1.350197482861451,103.87046405891749,SE18,18
1375,1.3547449134036968,103.8736912310187,SE19,18
1376,1.3700669160712335,103.87053211749543,SE2,18
1377,1.3515775676309512,103.87209879674288,SE20,18
1378,1.353436181204226,103.87201608645313,SE21,18
1379,1.3541567315681027,103.8721288272635,SE22,18
1380,1.354049906791127,103.87083893019705,SE23,18
1381,1.3527643970392298,103.87149419262815,SE24,18
1382,1.34631024904111,103.872723391519,SE25,18
1383,1.348961711170609,103.87413981650234,SE26,18
1384,1.3483947531667397,103.8762489104555,SE27,18
1385,1.3481957061532102,103.87362325721136,SE28,18
1386,1.3499026871040125,103.87579928529907,SE29,18
1387,1.3692441818922374,103.87092233217393,SE3,18
1388,1.3678621295789108,103.87445279977993,SE30,18
1389,1.3715119708787606,103.87367190695359,SE31,18
1390,1.3722848009296493,103.872296737759,SE32,18
1391,1.3741617382772797,103.87260782853788,SE33,18
1392,1.3740981072158882,103.87463332858995,SE34,18
1393,1.3730991180086038,103.87625296021636,SE35,18
1394,1.3715875511419628,103.87488896753706,SE37,18
1395,1.3739532452074892,103.87571527826626,SE38,18
1396,1.3735036717727902,103.87170290325034,SE39,18
1397,1.3687392940496197,103.8722961107677,SE4,18
1398,1.366987286696181,103.87327955200146,SE4S,18
1399,1.367662355945608,103.86999155861712,SE4T,18
1400,1.3725409566369595,103.87002295696402,SE40,18
1401,1.3740476540994069,103.87021204033375,SE41,18
1402,1.370879739615963,103.87510469851716,SE42,18
1403,1.3704946267818319,103.87568240519704,SE43,18
1404,1.3694026719542929,103.8753455597715,SE5L,18
1405,1.3539013434633929,103.86861037078489,SE50,18
1406,1.3552098604736484,103.87238246840354,SE51,18
1407,1.3568895318365632,103.87163341170078,SE52,18
1408,1.369391156083418,103.87507121088721,SE53,18
1409,1.3574991140500388,103.87117293787502,SE54,18
1410,1.3658478968113685,103.87188259226832,SE6,18
1411,1.3655102143875217,103.87205646888836,SE7,18
1412,1.3684173420705263,103.87445986390266,SE9,18
1413,1.3226623838300875,103.86022903293444,SGLM,11
1414,1.3220346879526783,103.86283710341797,SGTM,11
1415,1.3232280335397644,103.86100632168481,SG1,11
1416,1.3241162395100121,103.86221206094686,SG2,11
1417,1.3251470002256716,103.8621766860311,SG3,11
1418,1.3233078536386114,103.86310359429127,SG4,11
1419,1.3507449261777276,103.83829758916372,SH1,16
1420,1.3519652625237195,103.83696880365702,SH2,16
1421,1.343164542305763,103.95045379939839,SIM1,5
1422,1.3461064600262538,103.95391967522447,SIM2,5
1423,1.3453701772727102,103.95816625977892,SIM3,5
1424,1.3435931829113579,103.95354638404788,SIM4,5
1425,1.342527290332568,103.95228048073757,SIM5,5
1426,1.3429664551874503,103.95894372041182,SIM6,5
1427,1.34110943783859,103.95131785642238,SI1,5
1428,1.3455699790698423,103.95712322052721,SI10,5
1429,1.345172569755738,103.95926490626185,SI11,5
1430,1.3458702647263434,103.9589284100017,SI12,5
1431,1.341979359948774,103.95711141512345,SI13,5
1432,1.345276043192383,103.95461834695486,SI14,5
1433,1.3440114710940638,103.95191562437489,SI2,5
1434,1.3445653569991929,103.95202598786354,SI3,5
1435,1.344856604703591,103.95227493068576,SI4,5
1436,1.3457454616524451,103.9539639888229,SI5,5
1437,1.3469018245740432,103.95562543072799,SI6,5
1438,1.3474296843081701,103.95629220295577,SI7,5
1439,1.3472093067939983,103.95712210094193,SI8,5
1440,1.3457753474928371,103.95543946175435,SI9,5
1441,1.3884172597070341,103.90416746999068,SK1,21
1442,1.3846315451169187,103.89333202360548,SK1K,7
1443,1.3902640175240115,103.89823603716232,SK10,21
1444,1.3884031811248536,103.89946348353911,SK11,21
1445,1.3832014796474918,103.90065803933672,SK12,21
1446,1.388174110163739,103.90074359393176,SK13,21
1447,1.3898150362870643,103.90533732069552,SK14,21
1448,1.3936038427321584,103.89953418022623,SK15,21
1449,1.3837297041351546,103.9009037659496,SK16,21
1450,1.392821390774378,103.89870681748093,SK17,21
1451,1.394678969989385,103.90455098519682,SK18,21
1452,1.394773252958036,103.90242815700039,SK19,21
1453,1.390283406829788,103.90011414541739,SK2,21
1454,1.3940951516643665,103.90387099960166,SK20,21
1455,1.382830239537726,103.9031088524078,SK21,21
1456,1.387224448476272,103.9052154115564,SK22,21
1457,1.3862233734196856,103.90609468269213,SK23,21
1458,1.3937143837711456,103.906757692769,SK24,21
1459,1.3929209702849565,103.89795579643935,SK25,21
1460,1.3935143423581973,103.89655861618228,SK26,21
1461,1.3848559723028522,103.90344012017628,SK27,21
1462,1.3870087192667444,103.89590076347645,SK28,7
1463,1.3880225732532303,103.89538993670782,SK29,7
1464,1.3860441807607258,103.89742587393197,SK3,21
1465,1.3937198420677013,103.89584128890542,SK30,21
1466,1.3932082235368315,103.90256587963714,SK31,21
1467,1.3876583459669192,103.89216437348863,SK32,7
1468,1.3883315022559481,103.89239969863954,SK33,7
1469,1.3966809496482975,103.90197084903332,SK34,21
1470,1.3951935711256322,103.89984356864667,SK35,21
1471,1.388853429245626,103.89154112843612,SK36,7
1472,1.3874486506871426,103.89060865561805,SK37,7
1473,1.3947766801720634,103.89468941910205,SK38,24
1474,1.3962605919227666,103.89806140504734,SK39,24
1475,1.3821330181549571,103.90006207293152,SK4,21
1476,1.3904467559290847,103.88840339805546,SK40,7
1477,1.38872795405383,103.88777616046228,SK41,7
1478,1.387879204666016,103.88933309952282,SK42,7
1479,1.3964681241488188,103.89718165705649,SK43,24
1480,1.3894943709639047,103.88638030369792,SK44,7
1481,1.397600519618371,103.89873817955828,SK45,24
1482,1.392199195734594,103.88511138181323,SK46,7
1483,1.3903581193809897,103.88518232392181,SK47,7
1484,1.3902040655569814,103.89150780180555,SK48,7
1485,1.3905130202271323,103.89045576272176,SK49,7
1486,1.3876784878398374,103.90274506989354,SK5,21
1487,1.3932748493327587,103.89256123233105,SK50,7
1488,1.3936125125577157,103.8914760567713,SK51,7
1489,1.3926975290310513,103.88999768221228,SK52,7
1490,1.3925584790931957,103.88737404090254,SK53,7
1491,1.3920550439026413,103.90831268087479,SK54,21
1492,1.3871444368595176,103.90776944192206,SK55,21
1493,1.3894447199134696,103.87821202833301,SK58,7
1494,1.3954336679585913,103.89584219765395,SK59,24
1495,1.389467324519619,103.90093736379617,SK6,21
1496,1.387759583250722,103.87325996745565,SK60,7
1497,1.3881775375590992,103.87483706518685,SK61,7
1498,1.3888827807769966,103.8767194791357,SK62,7
1499,1.384046610088895,103.89797731984483,SK63,21
1500,1.384390986890149,103.89574224092472,SK64,7
1501,1.383647183643841,103.89700587940068,SK65,7
1502,1.3916668415615252,103.90693848256669,SK66,21
1503,1.3819478982409492,103.8970957670353,SK67,7
1504,1.3830653872629295,103.89424243103555,SK68,7
1505,1.3925062248152236,103.87633404339013,SK69,7
1506,1.3890692026660998,103.89799118724449,SK7,21
1507,1.3842957031829393,103.89474221223811,SK70,7
1508,1.3820774690154305,103.89418824518245,SK71,7
1509,1.3851413505292747,103.89388818553024,SK72,7
1510,1.3861118971736086,103.89424467166315,SK73,7
1511,1.3921683906630253,103.87759621476141,SK74,7
1512,1.391610101929331,103.87511098212575,SK75,7
1513,1.3853276738945457,103.90010855296318,SK76,21
1514,1.3903156800516598,103.87653275385756,SK77,7
1515,1.3916838991563576,103.87407028683941,SK78,7
1516,1.386134754293027,103.90003979227828,SK79,21
1517,1.3898333736018254,103.90218814877576,SK8,21
1518,1.3939219929429294,103.8765260190466,SK80,7
1519,1.3920275267973798,103.87327575706874,SK81,7
1520,1.3908424987837533,103.90901878430208,SK82,21
1521,1.3941894073650947,103.87340511790605,SK83,7
1522,1.389897715908134,103.91004707595529,SK84,21
1523,1.3942402489764532,103.87813726284283,SK85,7
1524,1.3943812008338867,103.87715995536352,SK86,7
1525,1.393152021809552,103.8731219967987,SK87,7
1526,1.3940211031242349,103.8741039347353,SK88,7
1527,1.3948696733879469,103.88854798239005,SK89,7
1528,1.3908141653016273,103.90592175523312,SK9,21
1529,1.3948524363141481,103.89235786844588,SK90,7
1530,1.3854943914724216,103.89152200733022,SK91,7
1531,1.386158412237724,103.89290117505956,SK92,7
1532,1.3939370542563823,103.87538181892415,SK93,7
1533,1.3963652304633865,103.88934469372973,SK94,7
1534,1.3979703351533255,103.88985718053202,SK95,7
1535,1.3929133696171458,103.8782509358387,SK96,7
1536,1.3928604331140668,103.88624115849477,SK97,7
1537,1.3896489828157732,103.88008277711153,SK98,7
1538,1.3970913852933753,103.8785554864361,SK99,7
1539,1.2816757993312764,103.84297700733677,SLS,6
1540,1.311763091336167,103.92363210709732,SL1,20
1541,1.311536628868223,103.92315418376593,SL2,20
1542,1.2933224327438246,103.80758222567272,SMM,3
1543,1.2936097370332766,103.8086951002244,SMML,3
1544,1.3579180845082497,103.83932819509428,SM1,16
1545,1.354862791790445,103.8363407120638,SM2,16
1546,1.354705140754078,103.83906659791536,SM3,16
1547,1.3587673953431152,103.83829385667372,SM5,16
1548,1.3613799663428785,103.83792313923097,SM6,16
1549,1.3573275280540353,103.83903345689444,SM8,16
1550,1.355495311708813,103.8368427438326,SM9,16
1551,1.2739258167233893,103.83563161921093,SPM,6
1552,1.2750954612568544,103.83617308630484,SPS,6
1553,1.27553450520988,103.83056534868145,SRS,6
